玉龙山庄,534.0,10,58,5207,6,,8,龙泉驿城区
南港家园,184.0,10,88,5302,6,2006,4,航空港
月光琉域,204.0,63,61,12528,17,2008,2,双楠
红泰枫华庭,171.0,0,33,5155,5,2016,5,温江大学城
英郡二期,4742.0,288,206,15201,32,2010,22,新会展
合能珍宝琥珀,927.0,359,251,6759,34,2014,18,光华大道沿线
肖家河沿街43号,151.0,25,31,8538,7,,2,衣冠庙
新科花园,1161.4,120,406,4421,6,,16,双流城区
花香九里,168.0,28,46,9073,6,2000,2,西南交大
欧城绿园,472.0,26,130,4888,6,,8,东升镇
锦绣西苑一期,220.0,4,6,4738,6,2003,4,郫县万达
西锦国际,956.0,56,82,14718,18,2009,10,花牌坊
锦绣花园西区,2080.0,47,60,16230,5,2003,6,桐梓林
绿岸嘉苑,200.0,0,1,9662,7,2002,1,衣冠庙
欣茂大峰景,240.0,12,6,7946,29,2013,4,大丰
万年场横街5号,300.0,24,52,10713,7,1998,4,新华公园
东篱居二期,1288.0,120,226,9456,18,2007,10,SM广场
熙城国际,1011.2,248,206,10235,28,2009,14,抚琴小区
无国界,3794.0,140,342,11982,31,2015,52,新会展
东方新城一期,641.0,227,469,8053,,2007,14,九眼桥
蓝光金楠府,347.0,27,31,13778,16,2013,3,五大花园
九龙仓御园四期,956.0,314,106,15211,31,2014,8,万象城
南桥春天,700.0,24,216,10417,18,2010,8,中和
电信路1号,60.0,8,25,12932,7,1998,1,华西
瑞金广场,218.0,23,31,7312,16,2001,2,广福桥
金税苑,398.0,4,8,8050,,3,2,龙泉驿城区
新城花园,636.0,2,22,5504,11,2003,6,新都城区
洪河谷生活广场,50.0,0,0,6223,7,,2,洪河
棕南公寓,817.0,71,72,10803,10,2000,4,棕北
抚琴北三巷3号,182.0,36,30,9480,7,2006,2,抚琴小区
南湖逸家,446.0,0,8,9783,33,2017,6,南湖
春禧商务酒店,166.0,13,11,22986,14,2006,2,盐市口
棕竹园,110.0,6,14,9167,7,2000,1,川大
交通局宿舍,133.0,31,36,8702,7,2000,2,广福桥
塞纳河畔,528.8,214,190,6487,13,2006,7,温江新城
龙泉永福苑,40.0,16,24,5264,7,2000,2,龙泉驿城区
华侨城东岸一期,52936.0,1206,368,22351,4,2011,90,华侨城
锦绣东方一期,1740.0,650,666,10870,33,2008,20,万象城
军安卫士花园,5830.0,2930,990,10087,26,2013,48,中和
翰林美居,616.0,23,10,29469,11,2015,2,川师
华西花园二期,1606.0,476,394,7988,34,2011,16,万年场
抚琴西路199号,164.0,2,8,7603,7,1996,2,抚琴小区
润禾花园,1056.0,86,52,7827,18,2013,14,大丰
锦江城市花园三期,1449.5,211,490,10035,34,2011,24,三圣乡
红树湾,2624.0,196,192,12940,24,2010,20,中和
财富中心,1588.0,93,120,24080,30,2005,11,盐市口
竹林公寓,478.0,28,35,10846,8,2000,3,川大
净居寺路18号,58.0,9,15,8854,6,,1,攀成钢
佳顺苑,412.0,41,96,10315,8,2002,3,川音
兰桂苑,136.0,6,30,6913,6,,2,东升镇
香木林加州国际,1487.6,342,246,9208,18,2009,36,营门口
国土局家属院,75.0,0,2,5134,6,,1,温江老城
新秀花园,134.0,4,2,4782,6,2003,2,东升镇
西花汀,977.0,94,27,7825,22,2008,9,珠江新城
双楠三区,452.0,39,220,8874,7,1999,8,双楠
攀交花园,494.0,0,30,4892,6,2002,6,犀浦
翔宇苑一期,176.0,6,94,8889,7,2007,2,紫荆
营兴街47号,144.0,2,6,9000,7,1993,2,抚琴小区
明苑公寓,260.0,8,10,9853,7,2000,2,沙湾
置信丽都花园城C区,162.0,0,11,11959,13,2007,1,新双楠
华韵天府,987.0,94,41,16509,39,2013,7,三圣乡
国安尚郡,502.0,8,76,5013,16,2007,16,郫县城区
时尚星座,368.0,108,350,7942,10,2003,9,双楠
恒和华园,506.0,4,8,8588,6,2004,6,花照壁
五福苑,73.0,0,5,8980,7,1999,1,沙河堡
秀城,3649.6,504,481,10149,18,2006,44,航空路
莲花新区南二巷1号,89.0,2,18,9593,7,1990,2,莲花
龙爪小区东1号院,267.0,59,66,7819,7,1999,5,外双楠
新桥逸景A区,757.2,78,132,7704,6,2008,14,金府
格林尚元丽舍,952.0,160,44,7038,20,2007,14,马鞍路
中海城南官邸,4980.0,186,62,32713,,42012,4,金融城
龙湖北城天街一期,4558.0,964,310,9987,,2012,54,五块石
通锦路3号院,464.0,8,6,11472,6,2002,4,花牌坊
玉双路1号,132.8,42,36,11067,6,1996,2,猛追湾
温哥华花园6期,2449.6,808,1214,7607,16,,32,航空港
华润凤凰城三期,11880.0,306,390,20756,32,2013,40,大源
为民路47号,107.0,0,0,8009,7,1995,2,沙湾
西藏阳光苑,371.0,15,16,9160,7,2005,3,外双楠
银沙正街39号,74.0,38,20,8700,7,1999,2,营门口
梅花庭园,158.0,12,9,17787,7,2000,1,红星路
祥和里229号,650.0,12,58,7533,7,1996,6,猛追湾
金竹苑C区,488.0,104,112,8493,7,2000,4,神仙树
西区丽景花园,172.0,2,20,8048,6,2000,2,犀浦
晶宇北苑,156.0,0,8,10025,7,2000,2,马鞍路
广福桥街30号,219.0,72,150,8222,7,2000,4,高升桥
联合公寓,884.0,6,26,9378,7,2002,10,万象城
普利大厦,178.0,6,11,9991,9,,2,川大
龙城1号,25406.0,1526,2052,11733,6,2013,146,大面
棕东小区,1089.0,128,86,13333,7,2000,5,川大
荣盛紫提东郡,218.0,10,8,14641,31,2015,2,成渝立交
蓝色空间蓝月,230.0,4,4,10311,6,2003,2,花照壁
永陵路11号,146.0,68,110,8864,6,1999,2,通惠门
宗申塞纳维,473.6,112,92,6117,6,2011,8,蛟龙港
昭忠祠街42号,70.0,0,5,12636,5,,1,红星路
中央花园三期,541.0,32,74,7195,7,1998,6,五大花园
阳光春天,1567.0,316,108,11828,18,2008,9,火车南站
南府锦,102.0,5,0,11589,,2004,2,九眼桥
香樟林,1637.8,132,206,6937,17,2014,19,红牌楼
彩虹街3号,128.0,2,42,8759,6,1995,2,芳草
双丰大厦,90.0,0,0,19851,,,2,外双楠
马鞍东路11号,608.0,78,58,10822,6,2000,6,马鞍路
弗客城,1230.0,28,1190,6828,18,2011,20,航空港
天紫界,998.5,72,72,12050,,2011,13,九眼桥
中道街99号,393.0,8,6,14647,7,1994,3,红星路
单飞鑫雅苑,70.0,0,0,9913,8,2009,2,花牌坊
明阳家在回廊,562.0,164,74,10090,7,2002,6,茶店子
西城丽景,447.0,28,82,7980,18,2000,8,高家庄
鹃城印象,316.0,8,132,4411,6,2010,6,郫县万达
蓝光香境,790.0,14,20,10110,34,2008,8,光华大道沿线
和朝新居,240.0,18,12,11212,7,2001,2,花牌坊
祥和里123号,124.0,32,84,7675,7,1994,2,猛追湾
大观里10号院,130.0,20,12,7669,6,2000,2,东客站
蓝光诺丁山,431.0,9,8,9605,,2011,4,草金立交
双楠融域,328.0,91,49,13062,6,2008,2,外双楠
西区花园花园洋房,6563.6,1264,1208,6849,6,2004,76,犀浦
泉水南苑,260.0,50,124,7595,6,2004,8,五块石
警馨苑,396.0,4,52,7931,18,2011,4,航空港
龙湖三千里A区一期,826.0,112,144,9378,,2009,12,SM广场
懋园西沿风景,1056.0,146,60,10617,6,2005,6,茶店子
紫金花园,176.0,4,18,10231,6,2008,2,驷马桥
民航成都飞机工程公司职工宿舍,51.0,6,26,9324,7,2000,1,玉林
抚琴西路46号,182.0,2,60,9495,7,1998,2,抚琴小区
悦民苑,296.0,54,20,8682,7,2000,4,一品天下
卓锦城四期,669.0,128,199,11834,32,2010,5,卓锦城
红牌楼北街21号,62.0,4,1,9527,7,1998,1,高升桥
东城小居,166.6,2,22,9397,7,,4,新华公园
昭义大厦,655.6,108,128,7830,16,2002,10,抚琴小区
榜样,152.0,20,108,12409,21,2013,2,万象城
昊天苑,72.0,4,4,4364,7,2016,2,新都城区
金楠国际,162.0,5,15,11034,11,2007,2,红牌楼
燃灯寺北街29号,100.0,3,75,9015,7,2000,2,双楠
爱丁郡院,238.0,36,38,12447,18,2009,2,川师
东安南路18号,250.0,4,6,15625,5,,1,红星路
蜀馨苑B区,523.0,118,170,8040,7,1998,7,双楠
西岸观邸,5440.0,614,726,11042,30,2013,48,国宾
卓锦城五期,1191.5,172,226,10544,33,2012,14,卓锦城
丽都世家B区,208.0,20,16,13855,17,2014,2,丽都
四季映像,3721.2,984,2854,7908,18,2012,80,大面
公园榕郡,1678.0,226,614,7344,18,2011,26,犀浦
海棠湾,2420.0,58,318,6876,16,2014,36,双流城区
玲珑郡,1417.0,185,231,9669,11,2012,15,簇桥
槐树苑A区,130.0,12,80,8025,6,2005,2,万年场
锦江国际花园,98.0,2,62,11667,34,2016,1,川师
澳洲湾,1216.0,200,122,6749,6,2011,18,毗河
锦西花园一期,260.0,0,6,8700,7,2000,2,西南交大
玉林南路36号,881.0,94,276,8586,7,1999,12,芳草
名人苑,670.0,22,76,11215,11,2002,4,芳草
金沙逸苑,80.0,44,84,8597,6,2003,2,蜀汉路
置信巴厘岛C区别墅,2130.0,32,14,25394,4,2009,3,武侯立交
三利宅院三期,13250.0,266,204,15613,,3,28,中和
罗浮世家一期,473.0,32,20,13038,14,2002,2,高升桥
和信孔雀天成,832.0,200,148,7302,26,2015,12,温江新城
大庆蜀苑,92.0,1,3,4367,5,2008,2,国色天香
双庆路47号,120.0,0,0,9274,7,1999,2,万象城
欧城雅典,506.0,52,100,6524,11,2010,8,东升镇
蓝光金双楠,47.0,0,15,9236,25,2015,1,草金立交
新港公寓,176.0,4,6,8000,7,,2,八里小区
交大万嘉季柳园,1034.0,326,272,5585,26,2013,16,犀浦
莲花新区南一巷2号院,68.0,1,16,8969,7,,1,莲花
顺达苑,85.0,2,22,7084,7,2003,1,外双楠
龙湖时代天街,608.0,12,22,7079,30,2015,10,犀浦
建设南街8号,306.0,16,34,8455,7,2001,4,建设路
锦官新城东区,3000.0,12,26,29202,1,2003,3,航空路
瑞升明院,494.0,4,136,5479,12,2009,16,航空港
金昌苑,100.0,36,24,7271,8,2000,2,西南交大
华星路10号,31.0,7,19,21862,7,1991,1,红星路
兴蓉街8号,150.0,2,8,10715,7,1989,2,衣冠庙
大成天府景秀二期,492.0,70,80,5597,6,2005,6,东升镇
杜鹃花园,320.0,88,201,8302,17,2006,4,草金立交
教师公寓,1989.0,695,452,10020,31,,17,华西
长信公寓,623.6,96,174,8631,7,1996,8,芳草
峰墅二期,5170.0,132,46,15251,1,2016,10,中海国际
尚西花郡,433.0,154,119,6054,18,2001,6,花都大道
圃园路4号,230.0,0,0,9002,7,1998,2,沙湾
海棠名居,1452.0,336,420,10761,10,2004,12,万象城
花香庭院,305.0,19,29,9015,7,2005,3,五大花园
育才晓筑,66.0,13,32,8767,7,2007,1,东光小区
万锦城,140.0,0,0,9211,34,2016,2,南湖
高升桥东路19号,254.0,7,78,8479,7,1995,5,衣冠庙
二环路东三段10号院,160.0,8,38,8448,7,2000,2,万象城
二环路北三段191号,60.0,4,26,6002,9,2005,2,金牛万达
光华街1号院,160.0,2,5,26667,6,,1,盐市口
青年一号,128.0,78,172,11561,32,2010,2,新会展
保利城三期,930.0,134,90,7304,18,2015,14,大丰
新北小区三期,87.0,20,44,7530,7,2000,2,新北
华府双楠,551.0,9,39,14803,16,2013,5,外双楠
新南中心,260.0,0,8,16092,30,2014,2,城南宜家
锦绣森邻,4808.2,389,318,7996,5,2008,37,光华大道沿线
万鸿城市花园,448.0,44,116,6869,24,2010,8,龙泉驿城区
世纪欣园,2640.0,24,48,18132,11,2005,8,新会展
人居都市阳光,3691.2,294,286,7126,18,2010,42,蛟龙港
富豪庭苑,124.0,0,10,5240,5,2006,2,东升镇
西锦集二期,375.0,54,108,6868,11,,8,犀浦
长城半岛城邦1期,8852.0,216,180,23717,33,2010,22,天府长城
金像雅苑,36.5,3,19,8063,6,2000,1,琉璃场
铁路新村,168.0,266,50,10022,7,,2,沙湾
百草苑,435.0,14,66,9547,7,2002,3,双楠
都市人家二期,320.0,6,4,8224,7,2000,4,一品天下
万千城,1112.0,96,122,5439,32,2013,30,新都城区
炬星幸福里,120.0,6,12,5501,17,2012,2,大丰
天地云庭,133.0,26,37,8519,24,2010,2,攀成钢
双楠名城二期,1117.0,135,159,11306,11,2003,7,红牌楼
空港国际城2期,294.6,0,6,6673,18,2013,8,航空港
祥和居,80.0,3,12,3610,6,2004,1,温江老城
平安馨苑,454.0,38,24,9588,6,2003,4,李家沱
园中园北苑,227.0,22,42,7393,7,2000,4,五大花园
成都合院公园里,170.0,26,62,6709,18,2015,2,犀浦
抚琴街南四巷1号,140.0,8,8,9537,7,1992,2,抚琴小区
金荷大厦,76.0,4,16,4368,25,,2,新都城区
怡和茗居,502.0,74,32,5536,6,2005,8,温江大学城
德坤新天地,304.3,27,172,6098,32,2013,8,珠江新城
沙河庭院,184.0,8,30,8170,7,2000,2,李家沱
骑士郡,570.0,72,194,7555,18,2016,12,航空港
东方惠城A区,323.2,10,148,7726,26,2011,6,万年场
惠丰丽城,102.0,26,42,5327,11,,2,犀浦
营福苑,232.0,0,2,9679,7,2000,2,抚琴小区
索尔龙舟,132.0,2,29,8601,34,2012,4,沙河堡
金都苑,544.0,38,20,8597,18,2009,8,五块石
川大河畔,2330.0,150,442,7056,6,2005,24,航空港
保利花园一期,1719.0,45,91,15190,11,2011,8,新双楠
东安北路6号,138.0,3,9,14173,7,1995,1,红星路
馨宁居一期,106.0,16,16,8799,7,2000,2,一品天下
佳苑,2499.0,110,221,6802,6,2007,30,东苑
怡心园,316.0,17,81,9153,7,1999,4,水碾河
西安北路34号,128.0,10,20,9816,6,1998,2,通惠门
城东雅郡,475.5,218,183,9148,7,2005,9,东光小区
汇融悉尼湾库吉岛二期,2374.0,164,36,8029,26,2008,24,大丰
金枫名苑,418.0,54,156,7488,18,2013,8,成外
神仙树大院二期,3608.0,352,178,14040,,2008,26,神仙树
人和世家,900.0,100,224,6313,17,2015,16,龙泉驿城区
九峰花园,200.0,20,24,8684,32,2013,4,花照壁
金港空中花园,614.0,14,12,9053,7,2004,10,一品天下
龙爪小区2号院,302.0,15,49,8321,7,1999,4,外双楠
一品荷花,84.0,2,18,6775,18,2008,2,五块石
西班牙森林一期,3213.0,501,336,6761,6,2010,23,光华大道沿线
万兴苑,130.0,7,35,8125,21,2000,1,棕北
双楠二区,553.0,109,261,8206,7,1999,11,双楠
摩玛新城,1008.0,2,102,9644,23,2013,18,成渝立交
美丽天城,466.0,144,108,10491,16,2000,5,丽都
楠庭理想,134.0,7,50,10542,12,2010,2,红牌楼
学林雅苑,520.0,2,8,11432,,32007,2,成外
时代100,608.0,86,182,9812,16,2002,7,川音
金沙路137号,136.0,18,16,7392,7,2000,2,沙湾
成华大道新鸿路24号,116.0,20,70,7998,7,2000,2,猛追湾
溪地湾,1889.0,364,382,7218,31,2015,34,犀浦
马鞍东路社区,126.0,40,48,10698,6,1999,2,马鞍路
双楠谊苑一期,290.0,49,54,9767,7,1998,3,双楠
镏金岁月,2815.0,524,301,14280,,2010,27,攀成钢
牡丹公寓,110.0,13,7,7368,7,2001,1,华西
金沙上城,264.0,16,94,9926,6,2006,4,蜀汉路
双楠格调,316.0,37,174,7447,13,1996,11,五大花园
紫荆核动力院宿舍,808.0,250,258,9227,7,1998,14,紫荆
映日荷花,2358.0,516,390,8192,23,2009,36,五块石
恋日家园C区,264.0,2,24,6726,6,2003,4,洪河
格凌兰,1290.2,356,229,7901,25,2016,19,温江新城
嘉通云尚,954.0,536,286,13272,39,2011,10,猛追湾
金玉满堂,66.0,0,4,6600,18,,2,文星镇
长城半岛城邦3期,8024.0,862,292,20980,33,2013,22,天府长城
嘉云台,799.0,29,131,8467,22,2002,6,火车南站
润扬北城1号,2514.0,570,208,7841,33,2013,32,新都城区
中央花园新城市别墅（M区、Z区、R区）,1170.0,33,23,15428,,32005,3,五大花园
锦镇,370.0,0,6,7552,4,,2,东升镇
时代豪庭三期,3953.0,599,176,25146,34,2010,11,合江亭
西郡香林,285.0,28,22,13509,14,2006,2,五大花园
华西庭园,196.0,42,14,10577,10,,2,马鞍路
东麓驿境一期,1816.0,54,70,9588,4,2015,8,龙泉驿城区
交大庭院,862.8,57,24,8242,7,1999,7,五大花园
香颂岛,1515.0,27,8,13861,3,2006,3,花都大道
福地广场,821.2,98,100,6984,27,2013,14,大丰
浆洗街18号,78.0,43,29,10849,7,,1,华西
爱家天地A区,65.0,0,2,4566,6,2007,1,温江老城
三九绿城,1629.4,44,122,8107,22,2008,20,五块石
万基兰御,1504.0,60,60,13961,18,2013,14,金府
交大智能一期南苑,886.0,60,114,8450,,2000,10,西南交大
香楠湖,2620.0,210,254,7680,16,2012,24,双流城区
中华名园二期,1722.0,183,252,8413,,2009,23,武侯立交
锦上城,2244.0,156,170,7112,33,2015,32,龙泉驿城区
紫荆馨苑,232.0,12,18,12953,6,2005,2,紫荆
和贵时代巢,1232.0,672,272,12227,16,2006,16,神仙树
那城,209.6,34,20,6439,6,2006,3,温江老城
世外桃源,140.0,6,34,3934,6,2000,2,龙泉驿城区
翠晨记,880.0,108,228,5242,6,2005,14,龙泉驿城区
澳龙名城,4704.0,494,240,16420,18,2009,29,攀成钢
七彩花都A区,1230.0,142,51,7716,5,2008,13,花都大道
天立广场,871.0,336,832,5777,33,2013,22,龙泉驿城区
玉洁巷12号,79.0,5,13,8528,7,1995,1,玉林
菽香里社区,412.0,16,24,9590,7,1993,8,建设路
皇经花园B区,54.0,36,42,7565,6,2007,1,琉璃场
文家东巷2-18号,116.0,8,14,9063,5,1994,2,沙湾
金博林居B区,63.0,0,11,3704,6,2008,1,温江老城
紫桂花园,514.0,32,46,10253,6,2006,4,蜀汉路
锦阳阁,573.0,49,51,8097,7,2001,4,高升桥
盛世名居,1530.0,88,312,11077,6,2007,10,中德
向阳茗苑,268.5,61,98,5502,6,2003,5,温江老城
泉水人家,131.0,0,10,6753,6,2009,4,华侨城
康河郦景三期,663.0,14,48,12596,,2008,4,双楠
翔宇苑二期,587.0,74,108,7105,7,2000,6,紫荆
千禧公寓B区,116.0,14,14,4322,6,2003,2,东升镇
萧邦,205.0,85,264,11960,28,2008,3,盐市口
行署路5号,30.0,0,1,4412,7,,1,温江老城
香榭里公交苑,278.0,20,42,8055,7,2008,4,花照壁
南村公寓,215.0,1,10,8559,7,2003,2,双楠
兰亭半岛,330.0,2,2,8603,11,,4,东升镇
交大智能五期,1428.0,128,90,9250,6,2001,12,西南交大
新鸿路五冶住宅区,584.0,134,192,9204,6,2000,10,新华公园
外化城小区,116.0,0,14,8555,7,1998,2,一品天下
玉林名居一期,328.0,68,52,9417,7,1998,4,芳草
倪家桥路11号,139.0,1,8,8591,7,2000,1,玉林
风华庭,515.0,253,260,11389,6,2004,4,广福桥
皇家别墅,980.0,1,0,22688,,4,2,五大花园
正成名城左岸,3051.6,904,956,4954,27,2008,74,红光
东方花园,700.0,0,28,11739,11,2003,4,猛追湾
武侯民居,119.0,17,29,6841,6,2003,2,武侯立交
中海九号公馆,17498.0,432,462,27534,26,2015,44,金融城
中海右岸,152.0,0,16,10134,33,2018,2,南湖
一环路西三段128号,8600.0,6,4,10066,8,,2,花牌坊
锦鸿西苑,450.0,68,26,8095,7,2002,4,西南交大
大慈寺路28号,392.0,18,25,14529,29,1999,2,红星路
顺和苑（武侯立交）,39.0,1,3,9583,6,1995,1,武侯立交
龙湖弗莱明戈二期,3787.0,448,348,8834,34,2012,38,郫县城区
佳美榕苑,280.0,20,28,7464,6,2003,2,西南交大
海椒市街12号,99.0,5,5,9607,7,1988,2,九眼桥
马鞍北路46号,176.0,0,4,6667,12,,2,马鞍路
千喜之春,160.0,2,34,8743,7,2002,4,营门口
八里阳光,689.6,128,104,9924,18,2007,8,八里小区
交大数字三区,234.0,12,14,7484,18,,4,大丰
嘉信花园,806.6,50,110,8810,9,1999,6,芳草
秀水花园,296.0,28,50,9989,16,2002,2,合江亭
华润橡树湾B区,9217.4,936,568,9640,34,2013,124,橡树湾
远大都市风景二期,2878.0,402,392,11515,11,2005,16,远大
碧园公寓,670.0,44,46,12652,7,2004,4,花牌坊
海棠公馆一期,1078.0,22,326,6788,16,2012,18,双流城区
翰香府,1152.0,36,156,5648,6,,18,毗河
新风路39号,328.0,16,12,8702,7,1998,4,八里小区
一里阳光,4100.0,576,444,5918,6,2013,70,郫县万达
杜甫花园ABC区,175.0,0,5,10531,5,1999,1,龙湾
一环路南二段7号,60.0,0,11,9108,6,,1,川音
西区花园白领公寓,452.0,96,210,5599,6,2009,14,犀浦
鸿禧花园,458.0,129,45,10562,16,2000,3,川音
西体路19号,80.0,6,14,8949,6,2000,2,花牌坊
华都美林湾,1918.0,544,465,10094,33,2012,20,三圣乡
西青路57号,196.0,0,16,10258,7,1997,2,通惠门
顺通河滨公寓,276.0,30,30,8790,9,2002,2,猛追湾
莲花逸都,554.0,96,43,14911,18,2009,4,九眼桥
新棕北,146.0,17,100,8453,19,2004,3,棕北
富丽园,100.0,0,2,4343,6,,2,航天
正成财富ID,800.5,172,176,11180,31,2005,12,盐市口
春秋嘉境,144.6,7,14,8460,8,,2,温江新城
金房苑琴园,660.0,6,6,8807,7,2000,4,营门口
蓝光云鼎,140.0,26,44,14584,31,2012,2,一品天下
龙门镇,2802.0,608,162,13653,32,2013,26,沙湾
首创国际城二期,3090.0,136,270,8787,34,2011,52,成渝立交
民生新干线,124.0,6,20,6020,15,2016,2,大丰
成都新天地,1186.0,46,654,9102,17,2010,16,航空港
朗基望今缘,5910.0,58,58,27141,27,2013,8,莲花
抚琴北三巷1号,110.0,48,4,9927,6,,2,抚琴小区
西区御景,1077.0,84,196,5243,6,2005,20,红光
蓉城综合楼,63.0,7,109,7326,7,2000,1,高升桥
少陵横街68号,169.0,25,59,9201,7,1998,3,双楠
丽泉江南,850.0,86,144,6470,5,2003,10,龙泉驿城区
十五北街8号,174.0,2,24,9820,7,2000,2,川音
丽景花园,402.0,2,68,11036,6,2000,4,犀浦
劲力蓝色理想,5546.0,424,566,6003,26,2006,92,航天
站北苑,349.6,4,36,6597,11,2000,4,五块石
檀香花园,946.0,116,296,9568,,2012,12,国宾
金色花园一期,910.0,124,298,9936,7,2003,8,红牌楼
吉馨苑,357.0,23,53,8662,6,2004,4,五大花园
锦绣街9号,95.0,3,7,10617,6,1998,1,棕北
久鑫华园,302.0,22,42,8068,6,2004,6,西南交大
海峡新城四期,808.5,102,126,6328,5,2007,10,温江大学城
明珠园一期,160.0,2,17,7921,7,2004,1,川师
星光四季,100.0,0,2,5618,17,2005,2,航天
金象嘉园,58.0,50,190,8323,6,2003,1,东光小区
东骏湖景湾,8728.0,618,200,9370,6,2010,58,新都城区
左邻右舍,256.0,72,197,10681,18,2008,4,高升桥
邻里中央,407.4,60,140,8750,8,2012,10,五大花园
雅苑,2022.5,181,351,7519,6,2000,23,双楠
幸福春天,1385.0,106,184,9485,6,2004,10,茶店子
上都一期,196.0,4,18,4865,11,2001,4,郫县城区
蜀都花园,3585.3,1058,1646,10417,18,2003,38,水碾河
春熙苑二期,146.0,18,10,9817,11,2001,4,八里小区
金沙巷16号,534.0,20,10,8149,7,2000,6,沙湾
丽阳晶舍,50.0,4,24,5198,15,2005,2,龙泉驿城区
楠雅阁,88.0,2,11,10209,6,2007,1,红牌楼
怡家小区,80.0,72,208,2253,18,2000,8,郫县万达
格兰玺城,468.0,20,58,6361,18,2013,8,航天
锦江华庭,313.0,1,4,14064,21,2007,2,红星路
光荣市场公寓,190.0,8,2,8452,7,2000,4,沙湾
东林城市花园,2601.0,254,598,8658,18,2008,36,动物园
朝阳北苑一期,494.0,74,156,8017,7,2002,8,驷马桥
华西雅筑,182.0,128,332,9025,23,2013,2,理工大
盛隆街2号,264.0,18,60,11998,18,1998,2,棕北
银唐国际,1182.0,415,361,13955,28,2006,9,合江亭
聚贤楼,241.0,42,51,8374,7,1996,3,衣冠庙
蜀光新城二期,95.0,17,17,14401,18,2009,1,九眼桥
水岸风景,104.0,8,10,5307,15,,2,新都城区
绿地之窗,372.0,0,28,19590,32,,2,新会展
新鸿一区,674.0,116,100,9619,6,1994,10,新华公园
布鲁汀,415.0,43,97,8247,18,2006,4,草金立交
首航欣程,1289.0,112,163,17404,32,2014,9,棕北
人民南路四段25号,110.0,0,8,8964,7,1998,1,棕北
博客小镇,1056.0,0,4,14916,1,2017,2,阳光城
长兴街5号院,341.0,4,2,8229,7,1999,6,西南交大
世豪金河谷,9950.6,858,816,10225,18,2016,52,光华大道沿线
蓓蕾东巷1号,140.0,0,0,9498,6,,2,芳草
芳草东街一号院,278.0,6,110,8662,7,2000,4,芳草
锦官城,430.0,2,5,14628,8,1999,1,华西
祥和里227号,182.0,10,32,8283,7,1996,2,猛追湾
置信花园,246.0,18,25,14320,11,2000,1,双楠
橄榄郡,3928.0,590,460,6326,23,2008,72,新都城区
玫瑰园,225.0,20,15,15022,8,2001,1,玉林
红湖公园城,842.0,84,148,6141,25,2013,16,大丰
神仙树3号,116.0,4,20,12609,18,2011,2,神仙树
华润银杏华庭,3558.0,286,234,16781,20,2012,18,五块石
永陵路17号,136.0,20,54,9602,7,,2,通惠门
华西国际,681.5,159,811,8558,27,2008,14,华西
北新润苑一期,1430.0,134,62,7399,18,2012,18,大丰
玉双苑,324.0,156,80,8824,7,1995,4,猛追湾
金色起跑线,40.0,6,12,8625,12,2004,1,衣冠庙
蓝光幸福满庭,112.0,2,54,7888,26,2015,2,犀浦
中铁十三局住宅小区,120.0,4,14,4502,20,2003,4,新都城区
缤舍,117.5,5,31,11799,31,2008,2,盐市口
欧苑,99.5,1,14,7183,18,2011,3,万家湾
人民南路四段13号,140.0,0,4,14189,6,,1,棕北
长城半岛城邦2期,11716.0,768,704,23161,33,2011,28,天府长城
西区花园森之源,400.0,204,18,10102,3,2006,2,犀浦
洲际银海湾,134.0,1,19,6949,32,2016,2,光华大道沿线
优品时代三期,4212.0,526,252,8923,15,2014,36,蛟龙港
东风路20号,92.0,0,16,9546,5,1998,2,猛追湾
九龙仓时代小镇,2214.0,98,128,8518,9,2014,24,蛟龙港
格兰鼎城,347.2,2,24,6336,24,2010,6,航天
交通巷36号,353.6,86,14,10630,7,1990,6,通惠门
劲草苑二三期,1354.0,354,130,8317,7,1999,12,沙湾
新贵公馆,309.5,144,192,11570,9,2012,5,红牌楼
天竺园,333.0,41,46,8542,7,2001,3,华西
蓝光四叶城,398.0,19,139,5592,26,2012,8,国色天香
南城都汇汇晴园五期,270.0,34,90,15012,18,2014,2,市一医院
杨柳新屯,246.0,12,54,6885,6,2006,8,五块石
兴元丽都,18.0,0,2,3199,,2006,2,新北
菊乐路15号,60.0,6,20,7895,7,2000,1,双楠
东润理想居D区,160.0,5,23,9436,6,2000,1,静居寺
东篱居一期,214.0,20,4,13292,11,2007,2,SM广场
酱园小区,96.0,0,16,6957,6,,2,航天
嘉年华国际社区,220.0,0,10,11957,30,2014,2,远大
北辰美庐,550.0,56,52,13063,18,2012,4,驷马桥
阳光小筑,446.0,62,208,4788,12,,14,红光
禾嘉利好,488.0,46,238,8533,18,2007,8,金牛万达
海峡新城三期,678.5,127,103,5413,6,2006,14,温江大学城
猛追湾街189号,164.0,6,10,8989,7,1996,2,猛追湾
棕南正街9号,81.0,27,41,8757,7,1998,1,棕北
怡馨苑,85.0,0,5,6631,6,2004,1,温江老城
佰客郡,322.0,0,108,8295,16,2011,6,航空港
宇众悦府,452.0,194,30,9041,24,2013,8,犀浦
育才都市家园二期,280.0,43,29,14723,3,2006,1,东光小区
银泰花园,4432.0,42,66,10089,3,2010,12,航空港
东方新城二期,542.0,186,582,8267,18,2008,10,东客站
水岸天城,170.0,0,0,6181,11,2009,2,郫县城区
抚琴西路南二巷20号,154.0,0,4,8997,7,2000,2,石人小区
